"Date","Price","Open","High","Low","Vol.","Change %"
"04/06/2019","1.8265","1.8089","1.8311","1.7871","41.17K","0.84%"
"03/06/2019","1.8113","1.8457","1.8607","1.8013","48.35K","-1.58%"
"31/05/2019","1.8404","1.9164","1.9196","1.8274","71.65K","-4.06%"
"30/05/2019","1.9183","1.9753","1.9809","1.9111","77.29K","-2.59%"
"29/05/2019","1.9693","1.9923","1.9934","1.9471","67.21K","-1.23%"
"28/05/2019","1.9938","1.9840","2.0219","1.9701","89.17K","-0.56%"
"27/05/2019","2.0050","1.9855","2.0090","1.9699","","0.95%"
"26/05/2019","1.9861","1.9840","1.9893","1.9834","","0.72%"
"24/05/2019","1.9720","1.9666","1.9897","1.9438","67.22K","0.45%"
"23/05/2019","1.9631","2.0449","2.0483","1.9500","93.46K","-4.27%"
"22/05/2019","2.0506","2.0786","2.0797","2.0305","69.57K","-1.54%"
"21/05/2019","2.0827","2.0791","2.0883","2.0691","58.85K","0.35%"
"20/05/2019","2.0754","2.0963","2.1191","2.0706","49.83K","-1.00%"
"17/05/2019","2.0963","2.1274","2.1330","2.0886","44.23K","-1.29%"
"16/05/2019","2.1236","2.0917","2.1381","2.0917","50.98K","1.71%"
"15/05/2019","2.0879","2.0527","2.0966","2.0471","36.61K","1.26%"
"14/05/2019","2.0620","2.0317","2.0713","2.0285","29.88K","1.05%"
"13/05/2019","2.0405","2.0572","2.1090","2.0295","42.36K","-0.56%"
"10/05/2019","2.0520","2.0429","2.0670","2.0425","33.25K","0.33%"
"09/05/2019","2.0452","2.0583","2.0608","2.0238","39.11K","-0.59%"
"08/05/2019","2.0573","2.0370","2.0696","2.0298","37.15K","0.87%"
"07/05/2019","2.0395","2.0631","2.0731","2.0237","41.60K","-1.47%"
"06/05/2019","2.0700","2.0642","2.0894","2.0278","26.72K","-0.08%"
"03/05/2019","2.0717","2.0685","2.0928","2.0556","31.45K","-0.34%"
"02/05/2019","2.0788","2.0960","2.0987","2.0498","45.08K","-0.87%"
"01/05/2019","2.0970","2.0715","2.1005","2.0651","27.78K","0.92%"
"30/04/2019","2.0779","2.0547","2.0938","2.0464","59.55K","1.17%"
"29/04/2019","2.0539","2.0444","2.0705","2.0301","60.39K","0.08%"
"26/04/2019","2.0522","2.0992","2.1022","2.0246","78.71K","-2.30%"
"25/04/2019","2.1005","2.0982","2.1193","2.0886","53.97K","-0.01%"
"24/04/2019","2.1008","2.1139","2.1180","2.0973","49.66K","-0.92%"
"23/04/2019","2.1202","2.1120","2.1233","2.1080","59.10K","0.65%"
"22/04/2019","2.1066","2.0695","2.1268","2.0695","56.41K","1.57%"
"18/04/2019","2.0740","2.0718","2.0839","2.0633","47.87K","0.13%"
"17/04/2019","2.0714","2.0855","2.0940","2.0692","43.58K","-0.60%"
"16/04/2019","2.0840","2.0666","2.0875","2.0527","35.30K","1.02%"
"15/04/2019","2.0629","2.0728","2.0728","2.0493","24.12K","-0.48%"
"12/04/2019","2.0728","2.0762","2.0894","2.0676","37.82K","0.23%"
"11/04/2019","2.0681","2.0902","2.0902","2.0606","53.73K","-1.01%"
"10/04/2019","2.0892","2.0575","2.0910","2.0520","61.56K","2.01%"
"09/04/2019","2.0480","2.0650","2.0669","2.0420","45.62K","-0.56%"
"08/04/2019","2.0595","2.0513","2.0652","2.0464","44.17K","0.70%"
"05/04/2019","2.0452","2.0154","2.0495","2.0055","36.93K","1.42%"
"04/04/2019","2.0166","2.0111","2.0323","1.9952","31.84K","0.27%"
"03/04/2019","2.0111","2.0127","2.0256","1.9936","38.39K","-0.08%"
"02/04/2019","2.0127","1.9929","2.0173","1.9901","34.02K","1.04%"
"01/04/2019","1.9919","1.9770","2.0044","1.9746","33.97K","1.04%"
"29/03/2019","1.9714","1.9747","2.0009","1.9665","51.43K","0.04%"
"28/03/2019","1.9707","1.9826","1.9829","1.9380","58.99K","-0.54%"
"27/03/2019","1.9814","1.9928","1.9981","1.9692","58.62K","-0.49%"
"26/03/2019","1.9911","1.9817","2.0000","1.9810","52.58K","0.49%"
"25/03/2019","1.9814","1.9613","1.9916","1.9466","54.05K","0.74%"
"22/03/2019","1.9668","1.9848","1.9897","1.9369","72.84K","-1.15%"
"21/03/2019","1.9897","2.0038","2.0155","1.9805","55.20K","-1.02%"
"20/03/2019","2.0103","1.9891","2.0155","1.9764","57.18K","0.97%"
"19/03/2019","1.9910","1.9708","2.0000","1.9680","55.80K","0.94%"
"18/03/2019","1.9725","1.9646","1.9831","1.9561","39.38K","0.08%"
"15/03/2019","1.9710","1.9856","1.9973","1.9512","33.99K","-0.83%"
"14/03/2019","1.9874","1.9958","2.0061","1.9785","47.53K","-0.35%"
"13/03/2019","1.9944","1.9872","2.0015","1.9798","72.87K","0.41%"
"12/03/2019","1.9862","1.9921","2.0134","1.9750","96.27K","-0.27%"
"11/03/2019","1.9916","1.9909","2.0088","1.9815","74.45K","-0.11%"
"08/03/2019","1.9938","2.0002","2.0017","1.9418","46.83K","-0.72%"
"07/03/2019","2.0082","2.0081","2.0304","1.9942","28.45K","-0.13%"
"06/03/2019","2.0109","2.0056","2.0194","1.9950","28.53K","-0.04%"
"05/03/2019","2.0117","2.0061","2.0181","1.9869","25.13K","0.12%"
"04/03/2019","2.0092","1.9936","2.0311","1.9933","29.54K","0.70%"
"01/03/2019","1.9953","2.0246","2.0420","1.9743","26.25K","-1.58%"
"28/02/2019","2.0273","2.0228","2.0368","2.0047","56.28K","0.26%"
"27/02/2019","2.0221","2.0076","2.0333","1.9967","63.32K","1.20%"
"26/02/2019","1.9981","1.9782","2.0120","1.9688","56.51K","1.18%"
"25/02/2019","1.9748","2.0291","2.0402","1.9687","62.54K","-2.72%"
"22/02/2019","2.0301","2.0309","2.0448","2.0247","47.81K","-0.23%"
"21/02/2019","2.0347","2.0184","2.0361","2.0090","67.25K","0.82%"
"20/02/2019","2.0181","1.9990","2.0280","1.9795","52.66K","1.11%"
"19/02/2019","1.9960","2.0213","2.0290","1.9863","93.29K","-1.12%"
"18/02/2019","2.0187","2.0225","2.0319","2.0085","","-0.22%"
"17/02/2019","2.0231","2.0224","2.0264","2.0204","","0.32%"
"15/02/2019","2.0167","1.9695","2.0205","1.9686","57.61K","2.51%"
"14/02/2019","1.9674","1.9363","1.9726","1.9305","56.74K","1.64%"
"13/02/2019","1.9357","1.9119","1.9487","1.9100","50.91K","1.72%"
"12/02/2019","1.9029","1.8897","1.9298","1.8861","49.20K","0.89%"
"11/02/2019","1.8861","1.9032","1.9130","1.8785","42.78K","-0.79%"
"08/02/2019","1.9011","1.8942","1.9117","1.8754","46.92K","0.40%"
"07/02/2019","1.8936","1.9047","1.9094","1.8625","47.65K","-0.64%"
"06/02/2019","1.9058","1.8905","1.9119","1.8678","35.33K","0.81%"
"05/02/2019","1.8905","1.9050","1.9152","1.8840","27.28K","-0.52%"
"04/02/2019","1.9003","1.9095","1.9302","1.8749","33.59K","-0.37%"
"01/02/2019","1.9073","1.8718","1.9118","1.8550","31.69K","1.59%"
"31/01/2019","1.8774","1.9000","1.9297","1.8716","78.75K","-1.03%"
"30/01/2019","1.8969","1.8928","1.9186","1.8855","68.80K","0.13%"
"29/01/2019","1.8945","1.8367","1.9012","1.8313","85.01K","3.27%"
"28/01/2019","1.8346","1.8843","1.8855","1.8280","81.47K","-2.76%"
"25/01/2019","1.8867","1.8813","1.8987","1.8690","52.37K","0.36%"
"24/01/2019","1.8799","1.8812","1.8933","1.8596","58.31K","-0.19%"
"23/01/2019","1.8834","1.8944","1.9166","1.8620","65.31K","-0.52%"
"22/01/2019","1.8932","1.9065","1.9195","1.8603","68.27K","-1.62%"
"21/01/2019","1.9244","1.9072","1.9270","1.9026","","0.91%"
"20/01/2019","1.9070","1.9163","1.9166","1.9055","","-0.08%"
"18/01/2019","1.9085","1.8775","1.9149","1.8741","49.05K","1.64%"
"17/01/2019","1.8777","1.8862","1.8862","1.8474","31.57K","-0.57%"
"16/01/2019","1.8885","1.8635","1.8918","1.8516","50.04K","1.26%"
"15/01/2019","1.8650","1.8479","1.8703","1.8434","51.64K","1.23%"
"14/01/2019","1.8424","1.8793","1.8933","1.8392","71.63K","-1.57%"
"11/01/2019","1.8718","1.8939","1.9178","1.8655","47.46K","-1.51%"
"10/01/2019","1.9005","1.8755","1.9034","1.8545","47.10K","1.37%"
"09/01/2019","1.8748","1.8130","1.8816","1.8130","48.70K","3.04%"
"08/01/2019","1.8194","1.7801","1.8218","1.7690","41.44K","2.71%"
"07/01/2019","1.7714","1.7711","1.8160","1.7690","34.97K","0.59%"
"04/01/2019","1.7610","1.7215","1.7946","1.7142","31.68K","1.64%"
"03/01/2019","1.7326","1.6845","1.7375","1.6731","31.23K","2.35%"
"02/01/2019","1.6928","1.6795","1.7400","1.6337","33.88K","0.43%"
"01/01/2019","1.6856","1.6891","1.6922","1.6856","","0.37%"
"31/12/2018","1.6794","1.6539","1.7110","1.6530","36.25K","1.14%"
"28/12/2018","1.6604","1.6929","1.7154","1.6450","62.49K","-0.78%"
"27/12/2018","1.6735","1.7405","1.7411","1.6676","62.15K","-3.15%"
"26/12/2018","1.7280","1.6630","1.7493","1.6380","58.09K","3.44%"
"25/12/2018","1.6706","1.6776","1.6782","1.6672","","0.98%"
"24/12/2018","1.6544","1.7254","1.7432","1.6524","30.03K","-4.09%"
"21/12/2018","1.7249","1.7485","1.7639","1.6992","81.15K","-0.70%"
"20/12/2018","1.7371","1.7850","1.7908","1.7355","73.51K","-3.32%"
"19/12/2018","1.7967","1.7499","1.8130","1.7477","69.16K","2.83%"
"18/12/2018","1.7473","1.7987","1.8136","1.7392","53.11K","-4.08%"
"17/12/2018","1.8216","1.8381","1.8619","1.7995","37.56K","-0.96%"
"14/12/2018","1.8392","1.8777","1.8777","1.8320","37.69K","-1.67%"
"13/12/2018","1.8704","1.8454","1.8840","1.8225","41.46K","1.44%"
"12/12/2018","1.8438","1.8435","1.8769","1.8405","51.36K","0.25%"
"11/12/2018","1.8392","1.8392","1.8623","1.8266","31.84K","0.21%"
"10/12/2018","1.8353","1.8631","1.8917","1.8285","35.84K","-2.26%"
"07/12/2018","1.8778","1.8591","1.9443","1.8239","41.52K","1.50%"
"06/12/2018","1.8501","1.8835","1.8929","1.8074","43.39K","-1.65%"
"05/12/2018","1.8812","1.8780","1.9249","1.8657","17.41K","-0.61%"
"04/12/2018","1.8927","1.8854","1.9388","1.8758","34.11K","0.69%"
"03/12/2018","1.8797","1.8408","1.8991","1.8408","30.83K","2.75%"
"30/11/2018","1.8294","1.8374","1.8503","1.7837","74.33K","-0.54%"
"29/11/2018","1.8394","1.8412","1.8575","1.8142","70.91K","0.23%"
"28/11/2018","1.8352","1.8967","1.9022","1.8315","83.14K","-2.51%"
"27/11/2018","1.8824","1.8849","1.9054","1.8559","70.63K","-0.25%"
"26/11/2018","1.8872","1.8702","1.9109","1.8652","69.15K","0.91%"
"23/11/2018","1.8702","1.9680","1.9748","1.8649","46.92K","-4.64%"
"22/11/2018","1.9612","1.9747","1.9802","1.9497","","-0.15%"
"21/11/2018","1.9641","1.9774","2.0066","1.9584","71.08K","-0.89%"
"20/11/2018","1.9818","2.0800","2.0801","1.9643","65.25K","-4.62%"
"19/11/2018","2.0778","2.0749","2.0912","2.0452","52.68K","0.53%"
"16/11/2018","2.0669","2.0699","2.1009","2.0514","35.68K","0.00%"
"15/11/2018","2.0670","2.0845","2.1014","2.0620","45.80K","-0.97%"
"14/11/2018","2.0872","2.0586","2.1288","2.0439","54.90K","1.51%"
"13/11/2018","2.0561","2.1284","2.1422","2.0448","53.84K","-4.34%"
"12/11/2018","2.1493","2.1718","2.1988","2.1191","57.38K","-0.67%"
"09/11/2018","2.1638","2.1627","2.1699","2.1130","64.05K","0.18%"
"08/11/2018","2.1600","2.2267","2.2413","2.1572","80.90K","-2.87%"
"07/11/2018","2.2238","2.1743","2.2330","2.1718","87.02K","2.01%"
"06/11/2018","2.1799","2.1724","2.2033","2.1563","52.00K","-0.33%"
"05/11/2018","2.1872","2.1690","2.2058","2.1509","66.58K","0.91%"
"02/11/2018","2.1675","2.1896","2.2060","2.1594","48.19K","-1.29%"
"01/11/2018","2.1959","2.2393","2.2500","2.1889","48.64K","-2.47%"
"31/10/2018","2.2514","2.2622","2.2950","2.2419","71.89K","-0.35%"
"30/10/2018","2.2594","2.2777","2.2869","2.2340","72.34K","-1.08%"
"29/10/2018","2.2841","2.3023","2.3122","2.2679","67.77K","-0.84%"
"26/10/2018","2.3034","2.2752","2.3111","2.2585","80.60K","1.10%"
"25/10/2018","2.2784","2.2408","2.2848","2.2335","72.42K","1.13%"
"24/10/2018","2.2529","2.2456","2.2753","2.2314","67.83K","0.13%"
"23/10/2018","2.2499","2.3223","2.3265","2.2374","74.79K","-2.98%"
"22/10/2018","2.3189","2.3220","2.3272","2.2910","42.80K","0.70%"
"19/10/2018","2.3027","2.2999","2.3316","2.2946","46.90K","0.27%"
"18/10/2018","2.2964","2.3149","2.3207","2.2851","39.01K","-0.70%"
"17/10/2018","2.3125","2.3457","2.3544","2.2951","50.94K","-1.26%"
"16/10/2018","2.3419","2.3264","2.3510","2.3079","45.03K","0.59%"
"15/10/2018","2.3281","2.3313","2.3545","2.3054","35.19K","0.21%"
"12/10/2018","2.3232","2.3340","2.3568","2.2975","50.83K","-0.44%"
"11/10/2018","2.3335","2.3905","2.3905","2.3230","50.07K","-2.63%"
"10/10/2018","2.3965","2.4235","2.4300","2.3808","66.26K","-1.21%"
"09/10/2018","2.4258","2.3974","2.4335","2.3909","62.75K","1.20%"
"08/10/2018","2.3971","2.3975","2.4018","2.3625","59.40K","0.05%"
"05/10/2018","2.3959","2.4015","2.4172","2.3916","38.88K","-0.31%"
"04/10/2018","2.4033","2.4410","2.4441","2.3893","38.56K","-1.56%"
"03/10/2018","2.4415","2.4140","2.4541","2.3940","28.16K","1.24%"
"02/10/2018","2.4115","2.4175","2.4205","2.3989","35.99K","0.00%"
"01/10/2018","2.4114","2.3600","2.4215","2.3510","31.83K","2.68%"
"28/09/2018","2.3485","2.3217","2.3653","2.3217","56.39K","0.97%"
"27/09/2018","2.3260","2.3139","2.3331","2.3066","56.02K","0.97%"
"26/09/2018","2.3037","2.3055","2.3197","2.2932","67.95K","-0.26%"
"25/09/2018","2.3097","2.2962","2.3205","2.2906","73.01K","0.85%"
"24/09/2018","2.2902","2.2337","2.2965","2.2337","71.20K","2.67%"
"21/09/2018","2.2306","2.2330","2.2668","2.2193","79.06K","-0.07%"
"20/09/2018","2.2321","2.2512","2.2656","2.2292","66.93K","-0.80%"
"19/09/2018","2.2500","2.2331","2.2553","2.2209","59.26K","0.50%"
"18/09/2018","2.2389","2.2057","2.2593","2.1971","57.87K","1.30%"
"17/09/2018","2.2102","2.2166","2.2358","2.2053","32.88K","-0.13%"
"14/09/2018","2.2130","2.2313","2.2373","2.1972","36.75K","-0.60%"
"13/09/2018","2.2264","2.2633","2.2633","2.2199","39.87K","-1.53%"
"12/09/2018","2.2610","2.2652","2.2735","2.2492","54.29K","0.27%"
"11/09/2018","2.2550","2.2217","2.2666","2.2208","49.82K","1.52%"
"10/09/2018","2.2213","2.2255","2.2444","2.2135","45.27K","0.05%"
"07/09/2018","2.2202","2.2151","2.2248","2.1943","31.20K","0.36%"
"06/09/2018","2.2123","2.2332","2.2473","2.1943","39.70K","-1.12%"
"05/09/2018","2.2374","2.2542","2.2593","2.2316","29.85K","-0.87%"
"04/09/2018","2.2570","2.2518","2.3102","2.2414","54.38K","-0.54%"
"03/09/2018","2.2693","2.2468","2.2795","2.2388","","0.97%"
"02/09/2018","2.2474","2.2488","2.2492","2.2466","","0.19%"
"31/08/2018","2.2431","2.2480","2.2607","2.2364","68.92K","-0.50%"
"30/08/2018","2.2544","2.2526","2.2647","2.2443","69.83K","0.25%"
"29/08/2018","2.2488","2.2224","2.2561","2.2139","68.96K","1.43%"
"28/08/2018","2.2170","2.2255","2.2392","2.2133","70.08K","-0.16%"
"27/08/2018","2.2206","2.2027","2.2250","2.1979","52.59K","0.58%"
"24/08/2018","2.2078","2.1833","2.2228","2.1815","69.45K","1.24%"
"23/08/2018","2.1807","2.1742","2.1834","2.1629","53.51K","0.33%"
"22/08/2018","2.1736","2.1305","2.1816","2.1298","65.42K","2.14%"
"21/08/2018","2.1281","2.1178","2.1456","2.1131","57.35K","0.49%"
"20/08/2018","2.1178","2.1009","2.1224","2.0980","37.07K","0.71%"
"17/08/2018","2.1028","2.1001","2.1280","2.0973","27.99K","0.10%"
"16/08/2018","2.1008","2.0920","2.1058","2.0844","40.49K","0.30%"
"15/08/2018","2.0945","2.1244","2.1331","2.0805","41.50K","-1.81%"
"14/08/2018","2.1331","2.1475","2.1820","2.1243","37.36K","-0.36%"
"13/08/2018","2.1409","2.1468","2.1530","2.1040","28.69K","-0.12%"
"10/08/2018","2.1435","2.1125","2.1561","2.1050","39.43K","1.28%"
"09/08/2018","2.1165","2.1232","2.1369","2.1104","40.33K","-0.20%"
"08/08/2018","2.1207","2.1686","2.1806","2.1081","36.75K","-2.46%"
